Frame,Prediction,Confidence,FPS
3218,crocodile,0.9999,0.71
3219,crocodile,0.9998,0.87
3220,crocodile,0.9999,0.85
3221,crocodile,0.9994,0.71
3222,crocodile,0.9996,0.73
3223,crocodile,0.9998,0.76
3224,crocodile,0.9999,0.87
3225,crocodile,0.9993,0.87
3226,crocodile,0.9994,0.81
3227,crocodile,0.9997,0.71
3228,crocodile,0.9998,0.86
3229,crocodile,0.9999,0.74
3230,crocodile,0.9995,0.74
3231,crocodile,0.9992,0.89
3232,crocodile,0.9998,0.85
3233,crocodile,0.9995,0.87
3234,crocodile,0.999,0.72
3235,crocodile,0.9986,0.86
3236,crocodile,0.9992,0.86
3237,crocodile,0.9994,0.83
3238,crocodile,0.9998,0.72
3239,crocodile,0.9997,0.81
3240,crocodile,0.9997,0.87
3241,crocodile,0.9996,0.76
3242,crocodile,0.9998,0.87
3243,crocodile,0.9995,0.72
3244,crocodile,0.9995,0.87
3245,crocodile,0.9996,0.85
3246,crocodile,0.9989,0.84
3247,crocodile,0.9994,0.76
3248,crocodile,0.9986,0.92
3249,crocodile,0.9992,0.85
3250,crocodile,0.9991,0.84
3251,crocodile,0.9994,0.74
3252,crocodile,0.9993,0.9
3253,crocodile,0.9986,0.86
3254,crocodile,0.9992,0.8
3255,crocodile,0.9992,0.83
3256,crocodile,0.9996,0.88
3257,crocodile,0.9988,0.76
3258,crocodile,0.9993,0.78
3259,crocodile,0.9985,0.81
3260,crocodile,0.9984,0.75
3261,crocodile,0.9954,0.86
3262,crocodile,0.9974,0.87
3263,crocodile,0.9982,0.81
3264,crocodile,0.9938,0.73
3265,crocodile,0.9818,0.88
3266,crocodile,0.9482,0.85
3267,crocodile,0.9505,0.72
3268,crocodile,0.9896,0.91
3269,crocodile,0.9947,0.83
3270,crocodile,0.991,0.72
3271,crocodile,0.9662,0.84
3272,crocodile,0.9631,0.71
3273,crocodile,0.9919,0.9
3274,crocodile,0.9855,0.85
3275,crocodile,0.9902,0.8
3276,crocodile,0.9757,0.8
3277,crocodile,0.9641,0.84
3278,crocodile,0.9796,0.84
3279,crocodile,0.9832,0.71
3280,crocodile,0.9897,0.76
3281,crocodile,0.9819,0.87
3282,crocodile,0.9799,0.86
3283,crocodile,0.975,0.81
3284,crocodile,0.9743,0.79
3285,crocodile,0.9638,0.88
3286,crocodile,0.9832,0.84
3287,crocodile,0.9874,0.83
3288,crocodile,0.9873,0.72
3289,crocodile,0.9868,0.8
3290,crocodile,0.9931,0.73
3291,crocodile,0.9896,0.75
3292,crocodile,0.9844,0.8
3293,crocodile,0.9907,0.87
3294,crocodile,0.9879,0.84
3295,crocodile,0.9805,0.74
3296,crocodile,0.9841,0.82
3297,crocodile,0.9706,0.87
3298,crocodile,0.9725,0.83
3299,crocodile,0.9708,0.76
3300,crocodile,0.9761,0.82
3301,crocodile,0.9832,0.72
3302,crocodile,0.9838,0.89
3303,crocodile,0.9874,0.88
3304,crocodile,0.9879,0.71
3305,crocodile,0.9855,0.9
3306,crocodile,0.9889,0.84
3307,crocodile,0.991,0.87
3308,crocodile,0.9912,0.71
3309,crocodile,0.9909,0.78
3310,crocodile,0.9912,0.87
3311,crocodile,0.9904,0.77
3312,crocodile,0.9923,0.86
3313,crocodile,0.9934,0.71
3314,crocodile,0.9909,0.89
3315,crocodile,0.9925,0.82
3316,crocodile,0.9875,0.85
3317,crocodile,0.9926,0.78
3318,crocodile,0.9941,0.88
3319,crocodile,0.9931,0.87
3320,crocodile,0.993,0.82
3321,crocodile,0.9948,0.75
3322,crocodile,0.9895,0.75
3323,crocodile,0.9748,0.89
3324,crocodile,0.9624,0.88
3325,crocodile,0.9181,0.85
3326,crocodile,0.9387,0.78
3327,crocodile,0.9823,0.88
3328,crocodile,0.9692,0.86
3329,crocodile,0.9698,0.74
3330,crocodile,0.9857,0.88
3331,crocodile,0.9714,0.87
3332,crocodile,0.9737,0.76
3333,crocodile,0.967,0.75
3334,crocodile,0.9909,0.91
3335,crocodile,0.991,0.88
3336,crocodile,0.9937,0.76
3337,crocodile,0.9925,0.76
3338,crocodile,0.9965,0.89
3339,crocodile,0.9946,0.86
3340,crocodile,0.9964,0.82
3341,crocodile,0.9971,0.74
3342,crocodile,0.9977,0.86
3343,crocodile,0.9972,0.85
3344,crocodile,0.9982,0.78
3345,crocodile,0.9979,0.88
3346,crocodile,0.9977,0.86
3347,crocodile,0.9988,0.82
3348,crocodile,0.9986,0.75
3349,crocodile,0.9987,0.72
3350,crocodile,0.9994,0.88
3351,crocodile,0.9995,0.8
3352,crocodile,0.999,0.89
3353,crocodile,0.9998,0.76
3354,crocodile,0.9999,0.84
3355,crocodile,0.9999,0.86
3356,crocodile,0.9999,0.85
3357,crocodile,0.9999,0.76
3358,crocodile,0.9999,0.77
3359,crocodile,1.0,0.85
3360,crocodile,0.9999,0.75
3361,crocodile,1.0,0.9
3362,crocodile,1.0,0.73
3363,crocodile,1.0,0.77
3364,crocodile,1.0,0.76
3365,crocodile,1.0,0.88
3366,crocodile,1.0,0.74
3367,crocodile,1.0,0.9
3368,crocodile,1.0,0.86
3369,crocodile,1.0,0.84
3370,crocodile,1.0,0.75
3371,crocodile,1.0,0.89
3372,crocodile,1.0,0.76
3373,crocodile,1.0,0.88
3374,crocodile,1.0,0.75
3375,crocodile,1.0,0.88
3376,crocodile,1.0,0.75
3377,crocodile,1.0,0.93
3378,crocodile,1.0,0.84
3379,crocodile,1.0,0.85
3380,crocodile,0.9999,0.79
3381,crocodile,0.9999,0.88
3382,crocodile,0.9999,0.87
3383,crocodile,0.9999,0.81
3384,crocodile,1.0,0.75
3385,crocodile,1.0,0.88
3386,crocodile,0.9999,0.87
3387,crocodile,1.0,0.81
3388,crocodile,1.0,0.75
3389,crocodile,0.9996,0.88
3390,crocodile,0.8806,0.83
3391,crocodile,0.7396,0.75
3392,crocodile,0.6722,0.92
3393,crocodile,0.9164,0.88
3394,crocodile,0.9383,0.78
3395,crocodile,0.9781,0.85
3396,crocodile,0.986,0.9
3397,crocodile,0.9467,0.78
3398,crocodile,0.9605,0.88
3399,crocodile,0.949,0.82
3400,crocodile,0.9533,0.77
3401,crocodile,0.9917,0.87
3402,crocodile,0.9917,0.78
3403,crocodile,0.9881,0.89
3404,crocodile,0.9956,0.77
3405,crocodile,0.9984,0.9
3406,crocodile,0.998,0.81
3407,crocodile,0.9973,0.89
3408,crocodile,0.9986,0.74
3409,crocodile,0.9977,0.74
3410,crocodile,0.9987,0.86
3411,crocodile,0.9991,0.88
3412,crocodile,0.9996,0.82
3413,crocodile,0.9991,0.75
3414,crocodile,0.9994,0.9
3415,crocodile,0.9993,0.83
3416,crocodile,0.9983,0.71
3417,crocodile,0.996,0.82
3418,crocodile,0.9984,0.87
3419,crocodile,0.9965,0.78
3420,crocodile,0.9972,0.85
3421,crocodile,0.9963,0.78
3422,crocodile,0.9955,0.92
3423,crocodile,0.9927,0.84
3424,crocodile,0.9955,0.81
3425,crocodile,0.998,0.79
3426,crocodile,0.9974,0.89
3427,crocodile,0.9967,0.85
3428,crocodile,0.9988,0.72
3429,crocodile,0.9967,0.79
3430,crocodile,0.9984,0.91
3431,crocodile,0.9979,0.78
3432,crocodile,0.9977,0.77
3433,crocodile,0.9991,0.88
3434,crocodile,0.9989,0.78
3435,crocodile,0.9995,0.89
3436,crocodile,0.9993,0.72
3437,crocodile,0.999,0.92
3438,crocodile,0.9986,0.88
3439,crocodile,0.9986,0.84
3440,crocodile,0.9986,0.77
3441,crocodile,0.9984,0.83
3442,crocodile,0.9971,0.84
3443,crocodile,0.998,0.86
3444,crocodile,0.9988,0.77
3445,crocodile,0.9988,0.74
3446,crocodile,0.9992,0.88
3447,crocodile,0.9993,0.83
3448,crocodile,0.9995,0.83
3449,crocodile,0.9992,0.72
3450,crocodile,0.9995,0.89
3451,crocodile,0.9994,0.76
3452,crocodile,0.9993,0.9
3453,crocodile,0.9995,0.8
3454,crocodile,0.9994,0.77
3455,crocodile,0.999,0.89
3456,crocodile,0.9995,0.87
3457,crocodile,0.9996,0.83
3458,crocodile,0.9996,0.78
3459,crocodile,0.9996,0.91
3460,crocodile,0.9995,0.88
3461,crocodile,0.9993,0.88
3462,crocodile,0.9996,0.79
3463,crocodile,0.9994,0.8
3464,crocodile,0.9992,0.86
3465,crocodile,0.9991,0.8
3466,crocodile,0.9984,0.78
3467,crocodile,0.9987,0.71
3468,crocodile,0.999,0.88
3469,crocodile,0.9992,0.89
3470,crocodile,0.9974,0.72
3471,crocodile,0.8926,0.88
3472,crocodile,0.8991,0.75
3473,crocodile,0.9239,0.89
3474,crocodile,0.8901,0.83
3475,crocodile,0.9055,0.75
3476,crocodile,0.9126,0.9
3477,crocodile,0.9211,0.86
3478,crocodile,0.9178,0.76
3479,crocodile,0.9136,0.77
3480,crocodile,0.9128,0.88
3481,crocodile,0.9207,0.87
3482,crocodile,0.9165,0.81
3483,crocodile,0.9055,0.77
3484,crocodile,0.879,0.77
3485,crocodile,0.9043,0.91
3486,crocodile,0.8962,0.73
3487,crocodile,0.9299,0.83
3488,crocodile,0.9465,0.73
3489,crocodile,0.9364,0.92
3490,crocodile,0.9689,0.85
3491,crocodile,0.9558,0.79
3492,crocodile,0.9198,0.76
3493,crocodile,0.926,0.89
3494,crocodile,0.8566,0.9
3495,crocodile,0.8742,0.81
3496,crocodile,0.8575,0.76
3497,crocodile,0.8132,0.88
3498,crocodile,0.7608,0.87
3499,crocodile,0.7291,0.69
3500,crocodile,0.8276,0.77
3501,crocodile,0.8647,0.87
3502,crocodile,0.8612,0.86
3503,crocodile,0.9436,0.74
3504,crocodile,0.8562,0.73
3505,crocodile,0.8869,0.86
3506,crocodile,0.8888,0.9
3507,crocodile,0.8227,0.77
3508,crocodile,0.7703,0.9
3509,crocodile,0.669,0.84
3510,crocodile,0.5554,0.75
3511,crocodile,0.6999,0.75
3512,non-crocodile,0.5259,0.89
3513,crocodile,0.5308,0.74
3514,crocodile,0.6418,0.88
3515,crocodile,0.6395,0.75
3516,non-crocodile,0.5726,0.9
3517,crocodile,0.547,0.85
3518,non-crocodile,0.5534,0.85
3519,non-crocodile,0.7197,0.75
3520,crocodile,0.6192,0.84
3521,crocodile,0.5229,0.74
3522,crocodile,0.7197,0.75
3523,crocodile,0.7307,0.88
3524,crocodile,0.5933,0.81
3525,crocodile,0.6353,0.85
3526,crocodile,0.5134,0.76
3527,crocodile,0.6452,0.9
3528,crocodile,0.7495,0.86
3529,crocodile,0.8705,0.84
3530,crocodile,0.8912,0.76
3531,crocodile,0.935,0.9
3532,crocodile,0.9183,0.85
3533,crocodile,0.8552,0.85
3534,crocodile,0.7221,0.77
3535,crocodile,0.7656,0.91
3536,crocodile,0.7531,0.85
3537,crocodile,0.6196,0.85
3538,crocodile,0.5894,0.76
3539,non-crocodile,0.7034,0.89
3540,non-crocodile,0.5573,0.87
3541,non-crocodile,0.6207,0.82
3542,crocodile,0.5065,0.81
3543,crocodile,0.5064,0.88
3544,crocodile,0.5403,0.87
3545,crocodile,0.5274,0.78
3546,non-crocodile,0.7491,0.77
3547,crocodile,0.5862,0.85
3548,crocodile,0.8741,0.82
3549,crocodile,0.9482,0.76
3550,crocodile,0.8197,0.88
3551,crocodile,0.7817,0.74
3552,crocodile,0.534,0.87
3553,non-crocodile,0.7027,0.79
3554,non-crocodile,0.7535,0.86
3555,non-crocodile,0.6214,0.76
3556,non-crocodile,0.6117,0.89
3557,non-crocodile,0.5341,0.81
3558,non-crocodile,0.5347,0.86
3559,non-crocodile,0.7275,0.8
3560,non-crocodile,0.6716,0.89
3561,non-crocodile,0.7021,0.83
3562,non-crocodile,0.8366,0.88
3563,non-crocodile,0.8724,0.77
3564,non-crocodile,0.953,0.9
3565,non-crocodile,0.9557,0.84
3566,non-crocodile,0.9753,0.81
3567,non-crocodile,0.9721,0.77
3568,non-crocodile,0.9755,0.92
3569,non-crocodile,0.9788,0.88
3570,non-crocodile,0.9694,0.8
3571,non-crocodile,0.954,0.76
3572,non-crocodile,0.9593,0.89
3573,non-crocodile,0.9175,0.91
3574,non-crocodile,0.8842,0.78
3575,non-crocodile,0.9451,0.77
3576,non-crocodile,0.9027,0.81
3577,non-crocodile,0.8687,0.86
3578,non-crocodile,0.8278,0.72
3579,non-crocodile,0.8842,0.9
3580,non-crocodile,0.949,0.9
3581,non-crocodile,0.9323,0.73
3582,non-crocodile,0.9232,0.77
3583,non-crocodile,0.9307,0.89
3584,non-crocodile,0.8493,0.87
3585,non-crocodile,0.8451,0.87
3586,non-crocodile,0.8854,0.73
3587,non-crocodile,0.698,0.91
3588,non-crocodile,0.6855,0.89
3589,non-crocodile,0.8208,0.84
3590,crocodile,0.5025,0.72
3591,non-crocodile,0.6319,0.88
3592,non-crocodile,0.6945,0.84
3593,non-crocodile,0.7257,0.75
3594,non-crocodile,0.9117,0.92
3595,non-crocodile,0.8751,0.79
3596,non-crocodile,0.8179,0.82
3597,non-crocodile,0.7693,0.75
3598,non-crocodile,0.8072,0.92
3599,non-crocodile,0.9469,0.69
3600,non-crocodile,0.9759,0.85
3601,non-crocodile,0.8633,0.77
3602,non-crocodile,0.9728,0.9
3603,non-crocodile,0.8607,0.78
3604,non-crocodile,0.9245,0.77
3605,non-crocodile,0.9168,0.9
3606,non-crocodile,0.8595,0.87
3607,non-crocodile,0.8289,0.8
3608,non-crocodile,0.881,0.76
3609,non-crocodile,0.5138,0.85
3610,crocodile,0.6823,0.77
3611,crocodile,0.5184,0.83
3612,non-crocodile,0.5926,0.74
3613,non-crocodile,0.6985,0.92
3614,non-crocodile,0.9472,0.9
3615,non-crocodile,0.8795,0.75
3616,non-crocodile,0.9986,0.76
3617,non-crocodile,0.9945,0.8
3618,non-crocodile,0.9961,0.88
3619,non-crocodile,0.9949,0.82
3620,non-crocodile,0.9838,0.76
3621,non-crocodile,0.9973,0.81
3622,non-crocodile,0.9991,0.89
3623,non-crocodile,0.9933,0.76
3624,non-crocodile,0.9947,0.85
3625,non-crocodile,0.9786,0.77
3626,non-crocodile,0.9665,0.92
3627,non-crocodile,0.9766,0.87
3628,non-crocodile,0.8332,0.86
3629,non-crocodile,0.5019,0.76
3630,non-crocodile,0.7766,0.75
3631,non-crocodile,0.8246,0.88
3632,non-crocodile,0.7487,0.83
3633,non-crocodile,0.5369,0.78
3634,non-crocodile,0.7376,0.91
3635,non-crocodile,0.6603,0.86
3636,non-crocodile,0.6051,0.74
3637,crocodile,0.9955,0.88
3638,crocodile,0.9974,0.88
3639,crocodile,0.999,0.77
3640,crocodile,0.9989,0.72
3641,crocodile,0.9994,0.89
3642,crocodile,0.9972,0.73
3643,crocodile,0.9993,0.89
3644,crocodile,0.999,0.76
3645,crocodile,0.9995,0.88
3646,crocodile,0.9996,0.87
3647,crocodile,0.9999,0.86
3648,crocodile,0.9991,0.71
3649,crocodile,0.9978,0.82
3650,crocodile,0.6817,0.87
3651,non-crocodile,0.8643,0.73
3652,non-crocodile,0.9793,0.82
3653,non-crocodile,0.8145,0.78
3654,crocodile,0.9753,0.89
3655,crocodile,0.9922,0.85
3656,crocodile,0.859,0.84
3657,crocodile,0.9245,0.79
3658,crocodile,0.8712,0.89
3659,crocodile,0.7449,0.87
3660,crocodile,0.9214,0.8
3661,crocodile,0.5637,0.78
3662,crocodile,0.7651,0.91
3663,crocodile,0.6837,0.88
3664,crocodile,0.5918,0.85
3665,crocodile,0.6935,0.74
3666,crocodile,0.8554,0.87
3667,crocodile,0.8636,0.89
3668,crocodile,0.9134,0.86
3669,crocodile,0.9765,0.7
3670,crocodile,0.9789,0.84
3671,crocodile,0.9737,0.84
3672,crocodile,0.9762,0.77
3673,crocodile,0.9482,0.85
3674,crocodile,0.9762,0.76
3675,crocodile,0.966,0.89
3676,crocodile,0.9639,0.8
3677,crocodile,0.9782,0.85
3678,crocodile,0.9808,0.76
3679,crocodile,0.9773,0.92
3680,crocodile,0.9278,0.88
3681,crocodile,0.9489,0.83
3682,crocodile,0.9719,0.76
3683,crocodile,0.9928,0.95
3684,crocodile,0.9955,0.86
3685,crocodile,0.9976,0.84
3686,crocodile,0.9945,0.7
3687,crocodile,0.9991,0.94
3688,crocodile,0.9995,0.79
3689,crocodile,0.9997,0.83
3690,crocodile,0.9998,0.71
3691,crocodile,0.9998,0.91
3692,crocodile,0.9996,0.88
3693,crocodile,0.9996,0.8
3694,crocodile,0.9998,0.87
3695,crocodile,0.9996,0.87
3696,crocodile,0.9997,0.8
3697,crocodile,0.9998,0.92
3698,crocodile,0.9999,0.85
3699,crocodile,0.9997,0.75
3700,crocodile,0.9998,0.88
3701,crocodile,0.9998,0.86
3702,crocodile,0.9998,0.74
3703,crocodile,0.9998,0.87
3704,crocodile,0.9994,0.73
3705,crocodile,0.9994,0.89
3706,crocodile,0.999,0.77
3707,crocodile,0.9993,0.81
3708,crocodile,0.9995,0.77
3709,crocodile,0.9996,0.93
3710,crocodile,0.9995,0.87
3711,crocodile,0.9992,0.81
3712,crocodile,0.9991,0.78
3713,crocodile,0.9994,0.9
3714,crocodile,0.9994,0.87
3715,crocodile,0.9996,0.8
3716,crocodile,0.9996,0.78
3717,crocodile,0.9997,0.9
3718,crocodile,0.8901,0.84
3719,crocodile,0.96,0.73
3720,crocodile,0.9854,0.86
3721,crocodile,0.9798,0.82
3722,crocodile,0.9919,0.76
3723,crocodile,0.9938,0.88
3724,crocodile,0.9907,0.77
3725,crocodile,0.9512,0.89
3726,crocodile,0.9685,0.81
3727,crocodile,0.9385,0.9
3728,non-crocodile,0.9792,0.74
3729,non-crocodile,0.9732,0.79
3730,non-crocodile,0.9982,0.88
3731,non-crocodile,0.9969,0.88
3732,non-crocodile,0.9931,0.83
3733,non-crocodile,0.9748,0.76
3734,non-crocodile,0.9865,0.89
3735,non-crocodile,0.9795,0.84
3736,non-crocodile,0.9908,0.72
3737,non-crocodile,0.9887,0.88
3738,non-crocodile,0.984,0.85
3739,non-crocodile,0.9741,0.77
3740,non-crocodile,0.9484,0.77
3741,non-crocodile,0.9253,0.9
3742,non-crocodile,0.9186,0.79
3743,non-crocodile,0.5421,0.87
3744,crocodile,0.587,0.63
3745,non-crocodile,0.5122,0.83
3746,crocodile,0.7305,0.85
3747,crocodile,0.85,0.75
3748,crocodile,0.868,0.86
3749,crocodile,0.8593,0.77
3750,crocodile,0.8561,0.91
3751,crocodile,0.9306,0.76
3752,crocodile,0.9436,0.84
3753,crocodile,0.7988,0.78
3754,crocodile,0.9198,0.87
3755,crocodile,0.8148,0.85
3756,crocodile,0.9445,0.85
3757,crocodile,0.9066,0.79
3758,crocodile,0.7974,0.89
3759,crocodile,0.8903,0.88
3760,crocodile,0.7764,0.85
3761,crocodile,0.8058,0.79
3762,crocodile,0.8339,0.88
3763,crocodile,0.8294,0.84
3764,crocodile,0.8934,0.85
3765,crocodile,0.8636,0.75
3766,crocodile,0.9524,0.91
3767,crocodile,0.9817,0.87
3768,crocodile,0.9307,0.85
3769,crocodile,0.9538,0.73
3770,crocodile,0.9429,0.9
3771,crocodile,0.9718,0.88
3772,crocodile,0.9807,0.87
3773,crocodile,0.9791,0.75
3774,crocodile,0.9821,0.88
3775,crocodile,0.9738,0.86
3776,crocodile,0.9768,0.75
3777,crocodile,0.9819,0.87
3778,crocodile,0.9816,0.88
3779,crocodile,0.9846,0.82
3780,crocodile,0.9891,0.8
3781,crocodile,0.9772,0.92
3782,crocodile,0.9858,0.82
3783,crocodile,0.9937,0.78
3784,crocodile,0.9924,0.9
3785,crocodile,0.9904,0.88
3786,crocodile,0.9879,0.74
3787,crocodile,0.9908,0.92
3788,crocodile,0.9874,0.89
3789,crocodile,0.9815,0.88
3790,crocodile,0.9743,0.73
3791,crocodile,0.982,0.87
3792,crocodile,0.9828,0.8
3793,crocodile,0.981,0.84
3794,crocodile,0.9824,0.74
3795,crocodile,0.977,0.87
3796,crocodile,0.9824,0.73
3797,crocodile,0.9769,0.84
3798,crocodile,0.9747,0.7
3799,crocodile,0.9861,0.87
3800,crocodile,0.9836,0.86
3801,crocodile,0.9758,0.71
3802,crocodile,0.9776,0.89
3803,crocodile,0.9821,0.74
3804,crocodile,0.988,0.89
3805,crocodile,0.989,0.65
3806,crocodile,0.9844,0.79
3807,crocodile,0.9819,0.83
3808,crocodile,0.9825,0.72
3809,crocodile,0.9811,0.92
3810,crocodile,0.9845,0.69
3811,crocodile,0.9937,0.83
3812,crocodile,0.9858,0.75
3813,crocodile,0.9905,0.86
3814,crocodile,0.9812,0.87
3815,crocodile,0.9938,0.82
3816,crocodile,0.9923,0.77
3817,crocodile,0.98,0.87
3818,crocodile,0.9896,0.74
3819,crocodile,0.9796,0.82
3820,crocodile,0.9706,0.77
3821,crocodile,0.9612,0.92
3822,crocodile,0.9418,0.87
3823,crocodile,0.942,0.83
3824,crocodile,0.965,0.76
3825,crocodile,0.9589,0.77
3826,crocodile,0.9341,0.76
3827,crocodile,0.7933,0.83
3828,non-crocodile,0.7947,0.84
3829,non-crocodile,0.8032,0.88
3830,non-crocodile,0.8045,0.78
3831,non-crocodile,0.8984,0.74
3832,non-crocodile,0.8846,0.92
3833,non-crocodile,0.8829,0.81
3834,non-crocodile,0.8657,0.91
3835,non-crocodile,0.8452,0.72
3836,non-crocodile,0.845,0.92
3837,non-crocodile,0.8595,0.8
3838,non-crocodile,0.8401,0.91
3839,non-crocodile,0.8937,0.81
3840,non-crocodile,0.8908,0.77
3841,non-crocodile,0.9022,0.91
3842,non-crocodile,0.9006,0.91
3843,non-crocodile,0.8806,0.84
3844,non-crocodile,0.9292,0.75
3845,non-crocodile,0.9171,0.7
3846,non-crocodile,0.9102,0.91
3847,non-crocodile,0.9477,0.88
3848,non-crocodile,0.9226,0.78
3849,non-crocodile,0.8753,0.8
3850,non-crocodile,0.8849,0.92
3851,non-crocodile,0.8677,0.87
3852,non-crocodile,0.8874,0.85
3853,non-crocodile,0.9064,0.76
3854,non-crocodile,0.8978,0.86
3855,non-crocodile,0.8703,0.88
3856,non-crocodile,0.8992,0.79
3857,non-crocodile,0.8822,0.78
3858,non-crocodile,0.8641,0.76
3859,non-crocodile,0.8701,0.85
3860,non-crocodile,0.7915,0.75
3861,non-crocodile,0.8557,0.87
3862,non-crocodile,0.8714,0.77
3863,non-crocodile,0.8818,0.91
3864,non-crocodile,0.8683,0.83
3865,non-crocodile,0.9033,0.82
3866,non-crocodile,0.8937,0.75
3867,non-crocodile,0.9025,0.78
3868,non-crocodile,0.8454,0.9
3869,non-crocodile,0.8547,0.89
3870,non-crocodile,0.8942,0.87
3871,non-crocodile,0.8913,0.74
3872,non-crocodile,0.9083,0.88
3873,non-crocodile,0.9014,0.84
3874,non-crocodile,0.9418,0.86
3875,non-crocodile,0.9468,0.77
3876,non-crocodile,0.956,0.9
3877,non-crocodile,0.9487,0.73
3878,non-crocodile,0.9442,0.78
3879,non-crocodile,0.958,0.86
3880,non-crocodile,0.9415,0.77
3881,non-crocodile,0.9335,0.87
3882,non-crocodile,0.928,0.86
3883,non-crocodile,0.9359,0.85
3884,non-crocodile,0.956,0.79
3885,non-crocodile,0.9575,0.86
3886,non-crocodile,0.9404,0.87
3887,non-crocodile,0.9445,0.85
3888,non-crocodile,0.9601,0.78
3889,non-crocodile,0.948,0.91
3890,non-crocodile,0.9492,0.81
3891,non-crocodile,0.9332,0.83
3892,non-crocodile,0.9239,0.75
3893,non-crocodile,0.9473,0.88
3894,non-crocodile,0.9513,0.82
3895,non-crocodile,0.9559,0.71
3896,non-crocodile,0.906,0.83
3897,non-crocodile,0.8951,0.88
3898,non-crocodile,0.8553,0.73
3899,non-crocodile,0.9224,0.88
3900,non-crocodile,0.9238,0.77
3901,non-crocodile,0.9115,0.83
3902,non-crocodile,0.9035,0.84
3903,non-crocodile,0.9482,0.88
3904,non-crocodile,0.9444,0.73
3905,non-crocodile,0.9441,0.76
3906,non-crocodile,0.9129,0.83
3907,non-crocodile,0.9343,0.75
3908,non-crocodile,0.9408,0.9
3909,non-crocodile,0.9371,0.86
3910,non-crocodile,0.9291,0.74
3911,non-crocodile,0.9398,0.8
3912,non-crocodile,0.9362,0.89
3913,non-crocodile,0.91,0.84
3914,non-crocodile,0.9477,0.74
3915,non-crocodile,0.9187,0.78
3916,non-crocodile,0.7964,0.89
3917,non-crocodile,0.8292,0.88
3918,non-crocodile,0.8856,0.79
3919,non-crocodile,0.8985,0.84
3920,non-crocodile,0.8588,0.86
3921,non-crocodile,0.9062,0.75
3922,non-crocodile,0.9065,0.79
3923,non-crocodile,0.9261,0.91
3924,non-crocodile,0.9452,0.74
3925,non-crocodile,0.9529,0.84
3926,non-crocodile,0.9391,0.8
3927,non-crocodile,0.9294,0.84
3928,non-crocodile,0.8822,0.86
3929,non-crocodile,0.9684,0.85
3930,non-crocodile,0.9336,0.75
3931,non-crocodile,0.9727,0.84
3932,non-crocodile,0.9353,0.86
3933,non-crocodile,0.9047,0.79
3934,non-crocodile,0.8745,0.89
3935,non-crocodile,0.8034,0.85
3936,crocodile,0.6278,0.76
3937,non-crocodile,0.8948,0.74
3938,non-crocodile,0.758,0.91
3939,non-crocodile,0.6751,0.79
3940,non-crocodile,0.6011,0.9
3941,non-crocodile,0.8642,0.77
3942,non-crocodile,0.5164,0.78
3943,crocodile,0.5551,0.88
3944,crocodile,0.6265,0.85
3945,crocodile,0.7148,0.86
3946,crocodile,0.5767,0.78
3947,crocodile,0.6231,0.87
3948,crocodile,0.676,0.86
3949,non-crocodile,0.5806,0.86
3950,crocodile,0.8281,0.77
3951,crocodile,0.7429,0.84
3952,crocodile,0.8259,0.74
3953,non-crocodile,0.5248,0.82
3954,non-crocodile,0.5143,0.76
3955,non-crocodile,0.523,0.85
3956,non-crocodile,0.637,0.79
3957,non-crocodile,0.9029,0.85
3958,non-crocodile,0.8508,0.77
3959,non-crocodile,0.877,0.88
3960,crocodile,0.6072,0.84
3961,crocodile,0.5121,0.78
3962,crocodile,0.8668,0.75
3963,crocodile,0.6631,0.87
3964,crocodile,0.7651,0.8
3965,non-crocodile,0.7798,0.76
3966,crocodile,0.6431,0.86
3967,crocodile,0.8248,0.78
3968,crocodile,0.9382,0.86
3969,crocodile,0.9687,0.8
3970,crocodile,0.9781,0.83
3971,crocodile,0.9553,0.76
3972,crocodile,0.9519,0.85
3973,crocodile,0.8037,0.87
3974,crocodile,0.9252,0.83
3975,crocodile,0.7861,0.77
3976,crocodile,0.8549,0.86
3977,non-crocodile,0.5228,0.87
3978,non-crocodile,0.6478,0.86
3979,crocodile,0.6922,0.74
3980,non-crocodile,0.6595,0.84
3981,crocodile,0.5823,0.86
3982,crocodile,0.7752,0.83
3983,crocodile,0.7232,0.75
3984,non-crocodile,0.5148,0.88
3985,crocodile,0.5303,0.77
3986,crocodile,0.7971,0.91
3987,crocodile,0.9384,0.76
3988,crocodile,0.7656,0.92
3989,crocodile,0.7389,0.74
3990,crocodile,0.694,0.91
3991,crocodile,0.8655,0.81
3992,crocodile,0.8716,0.76
3993,crocodile,0.5887,0.85
3994,crocodile,0.7628,0.88
3995,crocodile,0.5808,0.86
3996,crocodile,0.6947,0.77
3997,non-crocodile,0.5107,0.74
3998,non-crocodile,0.5072,0.9
3999,crocodile,0.5002,0.89
4000,crocodile,0.55,0.86
4001,non-crocodile,0.5083,0.69
4002,non-crocodile,0.6573,0.86
4003,non-crocodile,0.721,0.87
4004,non-crocodile,0.8301,0.84
4005,non-crocodile,0.915,0.7
4006,non-crocodile,0.9415,0.91
4007,non-crocodile,0.9345,0.82
4008,non-crocodile,0.9292,0.88
4009,non-crocodile,0.9614,0.73
4010,non-crocodile,0.8693,0.74
4011,non-crocodile,0.9696,0.9
4012,non-crocodile,0.9491,0.9
4013,non-crocodile,0.9572,0.86
4014,non-crocodile,0.9703,0.74
